bricklink_minifig_id,avg_price,min_price,max_price
sh0842,7.4399,4.0000,17.0000
sh0843,2.7935,1.3000,7.9520
sh0844,5.2713,3.3291,12.5000
sh0845,21.1691,7.2621,36.9440
sh0846,10.3036,5.0000,15.0000
sh0847,3.0198,1.0625,20.0000
sh0848,8.8540,5.4530,36.0000
sh0849,3.8126,1.9694,8.0000
sh0850,47.2926,33.6820,71.0611
sh0851,5.7982,2.0439,19.0767
sh0852,4.5090,2.7528,10.5941
sh0853,7.0991,4.3387,13.6126
sh0854,6.9700,3.9900,17.0547
sh0855,4.3227,1.8395,12.2500
sh0856,8.5223,5.4505,34.7550
sh0857,5.3499,3.5043,10.0000
sh0858,4.8941,1.7806,10.3140
sh0859,3.5335,0.8761,14.1750
sh0860,7.7381,4.0825,12.4870
sh0861,11.8595,6.8131,23.5401
sh0862,5.5541,3.8937,6.9651
sh0863,6.2283,4.3500,10.6521
sh0864,6.5854,4.3141,26.7000
sh0865,8.5341,3.6310,14.0600
sh0866,3.2713,1.5000,12.0000
sh0867,8.0513,5.0000,15.9887
sh0868,11.1493,5.4871,19.1200
sh0869,4.4295,2.7047,12.0000
sh0870,3.3916,1.5997,15.0000
sh0871,2.3759,1.0100,7.5000
sh0872,1.7425,0.5000,8.7500
sh0873,2.7332,1.3626,7.6597
sh0874,4.1025,2.8240,8.1621
sh0875,7.6015,3.8152,31.1850
sh0876,6.7982,4.2566,15.0000
sh0877,29.0644,14.2122,60.0000
sh0878,6.1150,4.1483,15.0000
sh0879,7.4528,4.9962,15.0000
sh0880,3.8587,1.5185,13.6126
sh0881,4.3651,2.4723,8.7153
sh0882,14.4738,9.2630,21.0141
sh0883,0.0000,0.0000,0.0000
sh0884,12.2136,8.5000,28.0000
sh0885,51.6450,50.0000,53.2900
sh0886,17.1514,9.9289,31.3403
sh0887,259.6477,140.1722,359.9910
sh0888,6.9154,2.9086,19.3549
sh0889,41.3908,15.0190,74.9900
sh0890,8.1654,4.6724,20.1435
sh0891,6.2742,4.7635,8.8570
sh0892,11.4525,2.2396,28.0000
sh0893,3.3369,0.9651,7.0627
sh0894,3.3704,1.8935,8.1621
sh0895,6.4573,4.4388,10.2197
sh0896,13.7276,9.4407,23.7800
sh0897,6.8510,4.2500,11.7911
sh0898,7.4903,3.9496,17.1734
sh0899,7.2824,4.6724,33.7200
sh0900,6.6216,5.3207,9.2100
sh0901,9.0602,7.2621,12.5158
sh0902,6.6455,4.0612,10.7365
sh0903,7.3505,5.0575,20.4257
sh0904,4.3690,1.4767,13.7616
sh0906,4.1562,3.1994,6.4275
sh0908,3.3558,1.7198,12.4950
sh0910,7.8690,4.3730,28.0000
sh0911,6.4320,3.2703,32.0000
sh0912,10.8992,6.0567,32.0000
sh0913,21.1496,11.6810,56.0000
sh0915,6.2665,3.8084,18.4368
sh0916,53.2983,44.4140,77.5200
sh0917,8.0241,5.7158,13.6959
sh0918,8.6981,5.0258,14.7494
sh0919,9.1398,4.7732,15.8029
sh0920,9.3217,7.1910,16.3514
sh0921,8.0408,4.9644,15.8029
sh0922,4.7385,2.7233,13.1691
sh0923,37.1879,30.5006,49.7357
sh0924,17.7814,11.0870,31.6059
sh0925,20.7612,16.3417,27.2388
sh0926,4.3644,2.3362,13.1691
sh0927,26.8757,19.1782,36.8735
sh0928,4.9479,3.2579,10.5353
sh0929,8.7239,2.7083,31.6059
sh0930,7.8422,5.0258,14.7494
sh0931,11.3084,7.0313,17.1244
sh0932,27.2963,22.1088,42.1411
sh0933,2.3977,1.8214,3.0000
sh0934,25.0000,25.0000,25.0000
sh0935,13.5923,8.0000,36.0000
sh0936,6.9608,4.4063,15.0000
sh0937,21.3993,15.5747,56.0000
sh0938,14.8961,5.8405,25.1656
sh0939,9.2209,6.0763,12.1525
sh0940,12.3488,9.4183,15.6974
sh0941,19.4862,14.2618,34.0000
sh0942,17.7659,12.2140,36.5400
sh0943,4.0900,1.7910,12.7323
sh0944,6.3366,4.4172,12.9900
sh0945,5.0791,2.6914,15.0000
sh0946,5.7555,3.0371,13.0450
sh0947,5.2710,4.5302,6.8131
sh0948,7.5774,4.7879,10.5245
sh0949,6.1411,3.9166,12.3455
sh0950,2.9359,1.8155,6.8000
sh0951,4.2309,2.9866,9.5784
sh0952,18.8694,9.5247,30.9020
sh0953,9.7582,5.4000,17.8960
sh0954,5.7376,4.6391,6.8131
sh0955,3.3211,2.0000,9.9900
sh0956,4.8613,3.2251,6.8131
sh0957,5.2838,2.6143,21.0000
sh0958,98.2262,46.4524,150.0000
sh0959,12.8414,7.0086,34.0655
sh0960,42.5082,23.5425,74.8079
sh0961,38.5473,38.5473,38.5473
sh0962,16.1029,10.6963,29.8700
sh0963,9.3578,6.9500,12.9600
sh0964,5.9227,2.4373,11.7400
sh0965,7.9559,5.4973,20.0000
sh0966,20.7812,16.5000,26.0195
sh0967,19.1626,14.5571,29.1909
sh0968,7.0776,4.4785,14.9757
sh0969,9.7864,7.3820,15.9980
sh0970,2.7195,1.3725,5.0000
sh0971,3.4411,2.6785,4.3980
sh0972,8.1759,6.3272,10.9900
sh0973,5.8075,3.8615,9.0000
sh0974,5.3199,3.1342,20.0000
sh0975,14.6082,7.6661,32.0000
sh0976,15.3202,8.4109,28.0000
sh0977,33.6802,25.0196,43.6039
sh0978,10.6363,4.6724,28.0000
sh0979,12.1676,5.0886,30.0000
sh0980,5.3269,2.8976,15.0000
sh0981,4.7893,3.4423,6.9100
sh0982,4.6420,2.9203,6.8131
sh0983,4.6095,3.1097,15.0000
sh0986,53.1515,36.3030,70.0000
sh0987,6.0782,4.4442,10.8873
sh0988,7.0855,5.5374,9.9471
sh0989,11.4872,8.0000,19.4187
sh0990,13.4844,6.5773,23.3722
sh0991,29.5722,28.0503,31.0000
sh0992,25.7317,19.3450,35.0000
sh0993,22.4886,13.3000,38.8394
sh0994,0.0000,0.0000,0.0000
sh0995,31.3989,22.9278,40.1973
sh0996,31.2155,21.5749,41.0000
sh0997,24.3704,17.9801,30.0000
sh0998,11.2506,9.0493,14.0626
sh1000,6.5923,5.8405,7.6469
sh1001,23.8306,19.9707,30.0000
sh1002,5.0450,2.7252,10.0000
sh1003,8.7705,7.3000,12.5000
sh1004,7.8385,5.8405,10.9010
sh1005,6.8397,2.9900,8.5900
sh1006,6.8114,4.0000,13.3740
sh1007,6.7052,4.2500,10.6600
sh1008,5.2368,2.5500,11.3300
sh1009,7.5067,5.3422,14.9300
sh1010,7.7273,5.4369,12.5400
sh1011,11.9955,10.6592,14.0000
sh1012,4.7074,2.7500,8.5000
sh1013,12.3839,7.4614,28.0000
sh1014,5.7977,3.0000,7.1113
sh1015,10.4684,5.3570,28.0000
sh1016,13.3143,9.0243,28.0000
sh1017,36.3198,24.9594,56.0000
sh1018,6.1361,2.9900,9.9838
sh1019,5.1957,2.9086,9.9838
sh1020,7.7043,5.5837,14.1600
sh1021,11.6098,7.1400,19.7400
sh1022,17.7787,12.1514,27.2000
sh1023,26.0311,18.1551,41.3000
sh1024,9.0772,5.4305,14.1600
sh1025,14.1049,10.1169,21.0000
sh1026,12.1290,9.2864,15.5357
sh1027,11.1445,8.7608,14.5169
sh1028,3.3725,2.6866,4.5000
sh1029,8.9741,4.8196,15.2656
sh1030,6.4493,4.0197,16.9783
sh1031,4.7578,3.3384,7.9900
sh1032,18.2351,10.8858,29.0800
sh1033,6.7133,4.7831,14.0000
sh1034,7.8571,4.3681,29.9400
sh1035,6.1457,3.6795,8.2279
sh1036,2.8419,1.1256,5.0000
sh1037,5.0656,3.7706,8.1757
sh1038,18.5742,13.1411,28.0000
sh1039,4.3029,1.9872,8.5000
sh1040,8.5931,6.0000,14.1600
sh1041,8.1025,5.8096,14.1600
sh1042,4.9800,4.9800,4.9800
sh1043,6.5235,5.4369,8.3930
sh1044,8.9883,5.8048,16.0000
sh1045,18.2394,14.5241,30.0000
sh1046,14.6494,5.8405,72.3000
sh1047,18.1788,12.3324,24.9900
sim013,5.6042,1.1910,18.0500
sim019,6.2207,1.7522,45.9900
sp002,5.0417,1.4524,36.1700
sp027,6.2292,3.3865,20.4900
sp033,5.0442,0.5841,40.6000
sp035,18.4811,9.8991,38.7200
sp037,7.6186,2.1875,99.9900
sp038,7.2849,3.3788,52.5038
sp040,4.4910,1.1681,29.9900
sp044,3.7941,0.8761,48.9900
sp049,11.9672,5.8096,62.6773
sp111,7.3852,2.9203,21.7000
spd001,46.9219,12.7976,120.0000
spd011,7.3713,2.6571,34.9700
spd026,50.5498,21.3750,226.7800
st008,135.7114,75.5660,340.5870
stu006,3.2425,1.8670,11.1300
sw0002,54.5437,32.3622,177.0400
sw0003,13.9298,3.1606,113.4450
sw0004,19.3088,4.6607,153.7300
sw0005,5.7641,0.6800,60.0100
sw0005a,4.8104,0.3504,59.9900
sw0006,15.3505,7.9883,63.0300
sw0007,6.0015,2.5000,35.1300
sw0008,6.5318,1.8750,73.0100
sw0009,10.2067,3.8247,59.9900
sw0010,9.4569,3.6310,51.1500
sw0011,6.7716,0.7262,49.0000
sw0011a,4.2920,0.5000,59.0100
sw0012,6.0636,2.9487,27.4371
sw0012a,5.5114,3.4066,37.5700
sw0013,11.6583,5.2565,55.0100
sw0014,57.4302,25.4099,239.6500
sw0015,11.3823,3.4926,57.9900
sw0016,12.8935,6.5000,99.9900
sw0017,6.6361,1.6181,40.0100
sw0018,9.1549,2.5000,56.0000
sw0019,7.4958,2.0000,50.0000
sw0020,9.0025,2.8424,46.7241
sw0021,8.3641,2.5500,83.1415
sw0022,10.3492,5.2806,46.6000
sw0023,9.9825,3.3180,50.1500
sw0024,21.4994,10.0000,100.5200
sw0025,8.8150,4.0000,57.5300
sw0026,79.7604,25.0000,322.7800
sw0027,10.0213,3.9264,51.0100
sw0028,3.3403,0.5000,48.9900
sw0029,5.7625,1.7405,32.1600
sw0030,7.9925,3.0864,48.3500
sw0031,8.4776,2.4540,34.4400
sw0031a,7.6624,4.0000,29.9200
sw0032,14.3008,8.5000,56.7300
sw0033,7.4072,3.8580,33.0500
sw0034,8.1755,0.7189,65.0100
sw0035,6.8328,0.9811,50.0100
sw0035a,6.7731,2.8322,42.3600
sw0036,10.4639,4.9437,62.0100
sw0036b,6.6193,1.5780,58.9200
sw0037,6.8725,3.4926,32.1800
sw0038,293.9467,181.5442,827.8100
sw0039,8.2674,4.0000,39.9900
sw0040,10.1296,4.9900,57.5595
sw0040b,7.8391,4.0000,57.2200
sw0041,15.6423,5.7718,95.9325
sw0042,8.3860,4.0879,23.3620
sw0043,32.1022,17.6310,95.5100
sw0044,15.9504,8.3352,52.5200
sw0045,85.0448,28.0000,269.0250
sw0046,8.1109,1.2207,37.0000
sw0047,6.9656,3.0000,32.3200
sw0048,9.9161,2.8500,37.6200
sw0049,8.9652,2.8125,63.9550
sw0050,11.1359,4.5000,52.9900
sw0051,16.7154,6.1318,99.9900
sw0052,6.1277,1.0000,59.6800
sw0053,359.7109,169.3747,1597.6300
sw0054,32.3813,18.7727,67.5000
sw0055,10.2350,3.0000,40.3650
sw0056,95.2338,29.9900,388.0100
sw0057,114.6520,50.0000,416.6900
sw0058,33.2897,10.5129,107.4800
sw0059,105.9829,68.9180,344.9600
sw0060,39.5402,15.1853,216.1000
sw0061,40.6982,19.5313,100.1700
sw0062,16.3416,7.0000,65.5900
sw0063,14.1858,8.4319,66.4900
sw0064,12.1530,6.5359,50.4700
sw0065,8.4659,3.2500,42.4300
sw0066,16.3869,4.6607,73.3900
sw0067,10.7744,3.0000,47.9900
sw0068,7.6601,2.9048,29.3100
sw0069,19.0809,8.1767,178.0000
sw0070,48.2369,21.4613,120.8038
sw0071,41.5063,23.3620,170.3000
sw0072,55.3783,31.9775,89.9500
sw0073,70.2658,42.4021,292.7600
sw0074,6.8121,4.0000,15.0000
sw0075,20.0981,6.8131,110.0100
sw0076,29.2057,14.8834,94.7500
sw0077,19.7142,12.2651,71.2100
sw0078,41.6980,21.0258,139.4700
sw0079,14.7321,9.9873,30.0600
sw0080,7.6807,3.5043,42.4000
sw0081,8.6713,3.0000,74.3400
sw0082,8.7650,3.4495,53.1800
sw0083,16.6527,6.0763,62.9500
sw0084,11.5675,4.9000,46.9600
sw0085,35.4785,13.9004,508.9178
sw0086,23.9301,13.4218,86.9200
sw0087,16.9490,9.3750,52.4800
sw0088,7.1552,2.1786,49.9900
sw0089,6.4414,2.5000,39.9900
sw0090,6.2133,3.3641,33.2800
sw0091,11.6931,3.1977,70.0100
sw0092,3.5903,0.5000,65.0100
sw0093,6.1883,2.5199,25.0000
sw0094,5.3272,3.1674,11.6810
sw0095,3.5546,1.0659,36.9900
sw0096,3.5357,1.7405,17.2800
sw0098,5.5016,1.1564,29.9200
sw0099,23.7412,11.7515,109.5700
sw0100,15.2896,5.8405,73.7400
sw0101,4.3765,0.3558,55.0000
sw0102,82.7000,32.6793,753.5000
sw0103,547.5476,340.0000,1200.0000
sw0104,319.2825,200.0000,476.8491
sw0105,531.8190,250.0000,1200.0000
sw0106,140.6267,49.9900,568.0800
sw0107,2383.7352,1401.7218,5600.0000
sw0108,6.8860,3.5000,23.2452
sw0109,41.0227,21.8751,216.0000
sw0110,97.1929,45.7510,322.8800
sw0111,33.6719,15.1853,137.1300
sw0113,11.2792,5.1000,49.9900
sw0114,12.8577,8.2216,38.9500
sw0115,3.6194,1.0000,45.0000
sw0116,145.6377,49.7428,210.0000
sw0117,83.8600,14.4806,318.4200
sw0118,8.8093,2.1318,37.5700
sw0119,7.6679,2.3362,45.0000
sw0120,15.3417,4.9900,64.0900
sw0121,109.8225,34.0655,204.3009
sw0122,24.6457,11.6693,101.5600
sw0123,17.5210,7.9940,88.3400
sw0124,107.2651,67.7499,337.0400
sw0125,65.8208,34.0980,179.9900
sw0126,9.8621,3.4066,59.0000
sw0127,25.7665,15.8783,116.4500
sw0128,37.6825,19.6320,219.4700
sw0129,99.1919,48.3625,254.2600
sw0130,20.2064,5.3824,86.6100
sw0131,257.9277,134.3317,823.3700
sw0132,13.8288,4.2637,65.9000
sw0133,120.8193,40.6383,450.0615
sw0134,87.8363,40.8836,368.8900
sw0135,26.7410,14.1757,102.7800
sw0136,8.2143,5.0762,29.9200
sw0137,114.4072,10.0000,356.2800
sw0138,12.7666,4.9387,100.0000
sw0139,13.0175,3.5043,108.9309
sw0140,57.3762,37.7627,127.9100
sw0141,27.9729,19.6066,40.0000
sw0142,7.9570,3.5531,34.0600
sw0143,0.7328,0.0500,1.5000
sw0144,26.4073,11.7911,94.2600
sw0145,4.0398,1.7429,20.6300
sw0146,5.5501,2.4342,20.2600
sw0147,6.5263,2.2875,25.2200
sw0148,92.6455,50.0000,260.5200
sw0149,18.8211,7.9900,54.8800
sw0150,18.0724,12.2200,28.0000
sw0151,4.2444,1.8750,52.3700
sw0152,19.1772,6.2500,95.0000
sw0153,15.1013,7.1754,55.2800
sw0154,14.4863,6.2500,89.9900
sw0155,12.2212,4.4388,59.6900
sw0156,1.3170,0.4712,8.5200
sw0157,18.7526,8.4300,72.2700
sw0158,2333.4432,1343.3167,5000.0000
sw0159,5.4726,1.1200,46.5200
sw0160,5.1823,2.5000,21.6000
sw0161,15.5474,8.5203,56.0000
sw0161a,4.8182,1.0000,86.5600
sw0162,10.5100,5.1098,50.2500
sw0163,28.5860,7.0086,114.4000
sw0164,66.5062,45.3017,165.7300
sw0165,31.9109,10.8931,112.9650
sw0166a,8.0203,3.5043,100.0000
sw0167,7.0510,2.9048,100.0000
sw0168,36.4558,11.5119,55.0000
sw0169,21.7328,10.0000,77.7956
sw0170,40.7393,10.0000,389.3282
sw0171,7.2359,3.7905,23.5800
sw0172,21.7211,13.0000,69.9100
sw0173,29.3230,17.7141,74.0505
sw0174,32.4590,14.2500,59.9900
sw0175,14.9964,6.0157,75.3750
sw0176,9.9917,3.4066,43.3700
sw0177,22.4208,8.7145,72.0000
sw0178,13.2868,6.5359,56.0000
sw0179,7.6510,2.5000,31.6500
sw0180,34.4778,9.9900,85.0000
sw0181,89.3168,44.4400,225.0000
sw0182,16.7549,7.2257,40.8105
sw0183,6.6890,0.9949,39.9900
sw0184,3.9245,1.8750,35.0000
sw0187,3.5066,0.6500,49.7400
sw0188,5.5310,0.1363,65.8800
sw0188a,7.7301,2.9203,39.8500
sw0189,13.8470,7.4944,70.6000
sw0190,42.5280,22.6509,198.0000
sw0191,14.7164,5.8405,58.7800
sw0192,14.2568,4.0000,100.0000
sw0193,34.7690,21.0258,112.3200
sw0194,102.8102,29.4381,250.0000
sw0195,54.1536,18.3362,192.3750
sw0196,56.9266,32.6793,156.6100
sw0197,8.4910,2.0052,55.0000
sw0198,14.3076,3.9781,79.9900
sw0199,25.4633,5.8405,92.7600
sw0200,10.5771,4.6903,45.0000
sw0200a,11.9057,5.8096,59.0000
sw0201,9.2712,2.3245,49.9900
sw0203,35.9248,22.8364,138.0800
sw0204,10.9956,6.0000,35.0000
sw0205,10.4608,4.6477,80.0100
sw0206,59.2434,36.2740,92.9700
sw0207,13.1301,7.2141,39.9900
sw0208,9.7146,2.5935,69.9900
sw0209,13.4960,6.0000,100.0100
sw0210,15.1762,7.4034,75.3300
sw0211,8.7789,1.5625,29.9900
sw0212,28.2047,15.0000,79.0000
sw0213,7.5452,2.1902,60.4700
sw0214,21.0349,8.7145,114.0900
sw0215,17.7072,5.0000,88.2200
sw0217,2.7966,0.5000,61.0000
sw0218,570.9051,350.0000,964.2654
sw0219,12.3952,1.2516,1452.4117
sw0220,6.6159,1.1681,58.0000
sw0221,8.5127,2.5935,39.9900
sw0222,2.1690,0.5841,37.0000
sw0223,18.5261,8.4282,78.6600
sw0224,30.4805,17.4724,121.8500
sw0225,16.4362,6.5359,51.8000
sw0226,10.2787,4.3572,43.1250
sw0227,5.8048,3.2000,29.9800
sw0228,3.9406,2.1786,19.9800
sw0229,2.2745,1.0000,37.7700
sw0230,7.0912,2.8976,31.1700
sw0231,41.2261,6.2579,176.1300
sw0232,18.9556,7.8430,173.2300
sw0233,12.0673,6.5359,70.0000
sw0235,10.2608,4.0300,42.1200
sw0236,15.0207,5.8096,46.5200
sw0237,14.6106,7.5525,56.7500
sw0238,12.8500,4.9545,52.6700
sw0239,11.2093,5.4465,65.3300
sw0240,9.1360,5.0471,37.5700
sw0241,8.5424,2.9500,50.0000
sw0242,7.5414,2.8425,39.0000
sw0243,29.4481,16.4045,140.0000
sw0244,9.4693,4.0000,49.9900
sw0245,12.1516,4.0000,36.7000
sw0246,56.1668,23.9064,188.0318
sw0247,11.7819,6.2500,48.7050
sw0248,18.6484,8.1621,69.2550
sw0249,38.9153,20.0000,70.9500
sw0250,24.9725,10.9010,65.4900
sw0251,50.4869,29.1445,142.0400
sw0252,3.8312,1.4601,27.6300
sw0253,7.7498,2.9350,100.0000
sw0254,46.6519,28.8410,199.9700
sw0255,11.1122,2.4344,59.0300
sw0256,76.6554,46.7124,303.5400
sw0258,3.5632,1.0901,25.1500
sw0259,3.6600,0.6813,55.0000
sw0260,3.3399,0.8039,116.8101
sw0261,3.5407,1.2761,30.2700
sw0262,4.2792,0.9900,38.0000
sw0263,6.3938,2.0000,100.0000
sw0264,6.9460,1.6351,30.7200
sw0265,9.3231,3.5043,46.0000
sw0266,10.6302,4.3572,46.0000
sw0267,9.5881,4.3485,47.9900
sw0268,3.9124,1.7522,26.9900
sw0268a,4.4839,1.4161,39.0000
sw0269,12.1538,7.1309,38.1300
sw0270,1.1367,0.4913,6.3042
sw0271,11.2933,5.3595,78.1700
sw0272,17.0421,4.6140,59.8200
sw0273,4.2222,1.1681,35.0000
sw0274,4.3560,1.0893,29.9900
sw0277,12.7477,4.9900,67.8300
sw0278,5.6811,2.0252,49.9900
sw0279,21.2809,9.4941,97.1800
sw0280,23.6593,9.3448,88.5750
sw0281,13.1136,6.1589,59.9500
sw0282,14.9624,9.4334,47.6500
sw0283,13.1578,5.8288,60.5200
sw0284,30.9920,4.9080,141.3200
sw0285,34.0347,14.6013,81.7554
sw0286,16.9101,7.8125,75.9900
sw0287,8.6068,3.7763,25.4900
sw0288,11.7878,2.0000,42.0900
sw0289,4.6041,1.6351,38.2700
sw0290,14.5145,8.0184,51.4800
sw0291,4.6525,2.0439,43.1300
sw0292,11.7505,4.0000,60.8700
sw0293,16.1420,9.5000,44.0000
sw0294,21.5486,8.1767,80.7450
sw0295,5.9663,0.7813,100.0000
sw0296,4.8088,1.3626,45.0100
sw0297,10.1770,3.5338,35.1300
sw0298,10.0942,2.3245,59.0000
sw0299,7.1595,2.3362,39.9900
sw0300,2.5453,0.5841,35.0000
sw0301,7.6492,1.3490,75.9900
sw0302,6.5358,2.1318,39.9900
sw0303,6.6633,1.9860,65.0100
sw0304,6.1985,2.1786,32.9900
sw0305,5.9529,1.4524,35.0000
sw0306,20.5921,11.8848,67.0700
sw0307,89.4501,39.7038,366.9000
sw0308,15.5055,4.3572,96.6160
sw0309,57.4740,25.6866,308.0000
sw0310,25.3909,9.8700,81.9900
sw0311,1.4811,0.7262,5.0000
sw0312,102.6897,54.4654,356.0000
sw0313,25.4913,3.6238,80.1000
sw0314,112.9108,48.0983,1040.7784
sw0315,495.2468,373.7925,720.0000
sw0316,27.7298,11.0970,172.1233
sw0317,7.1587,1.7700,45.4368
sw0318,10.5957,1.1582,81.7436
sw0319,11.0071,5.0762,105.0100
sw0320,7.6471,2.7305,54.4912
sw0321,12.6064,4.6724,39.6500
sw0322,14.8411,6.0000,73.3900
sw0323,14.7598,5.5755,82.2900
sw0324,10.0136,3.5000,42.0900
sw0325,45.2429,25.6866,113.4800
sw0326,13.5018,5.8405,87.3541
sw0327,12.5793,4.6724,35.8200
sw0328,9.4233,5.0112,35.9900
sw0329,15.9389,7.9883,60.5200
sw0330,207.1641,105.1291,566.2000
sw0331,98.8686,47.0000,280.4000
sw0332,47.8709,19.8971,212.0700
sw0333,17.9428,10.5129,57.0100
sw0334,7.1274,3.5043,34.0900
sw0335,9.3541,3.6310,40.0000
sw0336,10.8920,5.8096,32.3400
sw0337,12.7715,5.7821,53.4450
sw0338,9.9559,4.2500,60.6900
sw0339,11.4806,5.0000,71.6911
sw0340,4.4051,1.9748,27.0965
sw0341,33.6599,16.8791,124.7500
sw0342,20.0469,8.7145,54.4367
sw0343,11.9388,4.0000,41.0400
sw0344,21.5410,9.1200,67.9650
sw0345,27.5103,16.1510,77.1800
sw0346,15.9385,8.0000,60.9900
sw0347,6.2776,2.9203,28.3100
sw0348,11.0882,5.4465,55.9883
sw0349,6.8363,2.9436,40.3427
sw0350,26.6746,14.5169,65.6400
sw0351,13.7250,6.9900,33.4823
sw0352,136.9363,83.5137,256.6800
sw0354,3.4952,1.5000,49.9900
sw0357,4.3489,1.1562,63.7500
sw0358,8.8115,2.1786,53.9900
sw0359,4.4214,1.3490,51.3965
sw0360,2.3953,0.7262,16.2500
sw0361,24.5369,10.5129,111.3000
sw0362,6.4064,2.4141,34.4400
sw0363,19.7967,9.9289,80.9800
sw0364,16.8457,7.2621,79.9700
sw0365,5.4491,0.8800,100.0000
sw0366,5.4287,1.1250,26.0900
sw0367,5.5380,1.6071,35.5068
sw0368,5.4955,2.6797,29.3800
sw0369,6.4247,3.6238,27.9000
sw0370,6.8540,2.7631,43.4900
sw0371,34.1489,14.8933,121.3900
sw0372,11.0785,2.8976,700.0000
sw0373,12.7615,4.3190,61.4700
sw0374,9.4022,3.9715,68.7500
sw0375,11.7118,6.0741,100.0000
sw0376,8.5624,5.0000,21.0000
sw0377,35.6500,17.7141,161.4300
sw0378,12.0376,3.6000,64.0100
sw0379,8.4246,2.9665,44.0000
sw0380,14.3796,4.3572,60.6600
sw0381,18.2161,9.8160,115.6420
sw0382,12.5460,5.5990,33.0800
sw0383,14.3730,5.8405,65.9900
sw0384,65.5587,40.8836,149.9500
sw0385,141.0942,61.7275,423.9300
sw0387,270.1157,134.2149,698.7100
sw0389,23.6293,1.4524,94.3350
sw0390,22.0332,11.8305,76.1400
sw0391,17.8829,5.6500,69.4200
sw0392,26.2424,10.5012,123.9300
sw0393,10.7682,5.3336,65.5000
sw0395,4.9569,1.8064,39.5200
sw0396,17.2075,4.4680,159.4100
sw0397,5.5406,1.7000,29.0000
sw0398,8.1565,2.3362,54.9900
sw0399,3.8908,1.1681,16.4300
sw0400,6.9128,2.2778,58.8700
sw0401,5.1062,2.4629,26.7900
sw0402,57.3889,29.7120,184.3400
sw0403,5.8060,2.7122,32.0000
sw0404,27.3887,11.6810,100.9200
sw0405,19.4679,12.0000,67.1300
sw0406,72.8638,35.0314,247.0200
sw0407,130.2580,57.5892,370.3500
sw0408,42.9300,23.1646,162.7800
sw0409,17.2035,3.5043,48.3500
sw0410,22.4783,13.3164,69.9100
sw0411,17.8616,9.8062,77.5600
sw0412,5.3179,2.3362,17.0000
sw0413,212.3652,87.6076,561.0000
sw0414,8.6925,2.9203,74.2300
sw0415,7.4315,3.6874,42.5600
sw0416,147.9795,83.4060,730.0000
sw0417,24.2801,15.0000,94.3300
sw0418,54.9110,28.0344,197.5600
sw0419,52.3580,31.5271,172.5200
sw0420,50.8348,28.4970,185.8400
sw0421,139.2930,81.7671,464.3400
sw0422,46.5365,17.7230,165.2200
sw0425,3.5358,1.2810,37.3800
sw0427,3.8957,0.5841,23.6500
sw0429,4.2709,1.5185,18.0000
sw0431,13.6796,2.8424,98.0000
sw0433,10.4692,4.3572,48.3500
sw0434,16.2721,7.7000,45.0000
sw0435,48.8401,27.7831,187.4800
sw0436,7.9885,2.8125,59.3900
sw0437,8.0866,3.1977,34.9200
sw0438,10.2105,4.4972,43.0300
sw0439,32.8793,15.7056,132.5000
sw0440,6.2461,2.1257,59.5500
sw0441,5.4977,1.8281,29.9900
sw0442,7.7555,2.4134,59.0400
sw0443,7.7972,3.4751,35.7300
sw0444,6.6945,2.5417,59.4100
sw0445,10.5475,2.3362,66.5970
sw0446,6.5706,1.1681,48.2700
sw0447,8.3000,4.3500,59.9900
sw0448,5.9967,2.9350,26.9850
sw0449,8.1740,2.9048,42.4300
sw0450,106.2897,40.6499,758.2500
sw0451,5.0257,1.8000,30.7024
sw0452,32.3782,11.6693,204.8700
sw0453,20.0044,8.0172,78.1200
sw0454,11.4911,4.2141,38.5500
sw0455,21.1028,10.5129,98.9400
sw0456,5.6134,2.9086,34.0900
sw0457,5.3368,2.3362,21.7862
sw0458,5.4798,1.4017,39.3000
sw0459,6.9369,3.2679,23.2700
sw0460,5.3570,1.2709,33.0000
sw0461,10.2551,3.5091,37.9100
sw0462,5.4044,2.3362,37.5700
sw0463,3.8705,1.8690,24.8327
sw0466,10.4125,7.0166,37.2800
sw0467,7.0621,2.5417,55.2600
sw0468,34.5403,7.7095,190.6100
sw0469,41.2686,19.0203,128.5000
sw0471,14.3336,5.7882,62.8200
sw0472,91.0506,43.2031,333.2100
sw0473,3.2165,1.1623,25.0000
sw0474,53.8149,21.7862,142.6000
sw0475,48.0919,16.0000,130.0000
sw0476,23.6023,10.5012,89.9500
sw0477,11.2302,4.3572,47.4600
sw0478,52.2826,29.0410,144.7800
sw0479,12.6773,2.8976,100.0000
sw0480,55.4445,26.8547,214.6100
sw0481,21.9912,8.6340,100.0000
sw0482,7.9123,4.2500,31.6527
sw0483,78.1462,38.9000,209.8200
sw0485,94.1195,40.0000,397.9800
sw0486,71.5303,32.7497,179.9900
sw0487,16.4851,7.2621,35.8200
sw0488,37.1815,16.9932,162.8900
sw0489,10.7042,4.9900,49.0400
sw0490,69.0579,29.7120,145.3100
sw0491,16.3957,5.8405,87.3000
sw0492,60.8448,21.0141,213.9800
sw0493,32.3387,11.1110,195.5600
sw0494,17.6750,4.6724,109.6146
sw0495,19.9750,8.1650,122.5432
sw0496,12.4526,5.8405,37.1200
sw0497,28.8687,15.9765,84.0000
sw0498,12.5741,6.6582,46.0000
